source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text,story_index,draft_id,draft_status
map,32,,12,EV012,1,0,101,show_text,<ac>Casa de Darek</ac>,3,<ac>Rumah Darek</ac>,machine_draft
map,32,,50,EV050,1,0,101,show_text,<ac>Dirección Este: Ruta 1</ac>,3,<ac>Arah Timur: Rute 1</ac>,machine_draft
map,32,,3,EV003,1,0,101,show_text,Por algún motivo mi Pikachu es más moreno...,3,Entah kenapa Pikachu-ku lebih gelap...,machine_draft
map,32,,3,EV003,1,1,401,show_text_cont,Supongo que será porque le ha dado mucho el sol.,3,Saya kira itu karena banyak terkena sinar matahari.,machine_draft
map,32,,79,PELIPPER,1,0,108,comment,noshadow,3,,skip_comment
map,32,,22,,1,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")",3,,skip_script
map,32,,60,EV060,1,0,108,comment,noshadow,3,,skip_comment
map,32,,32,EV032,1,0,355,script,ChangeSpeed.new.pbChangeSpeed(0),3,,skip_script
map,32,,32,EV032,1,19,101,show_text,"\dxn[Mamá]Buenos días, cariño.",3,\dxn[Mamá]Selamat pagi sayang.,machine_draft
map,32,,32,EV032,1,21,101,show_text,\dxn[Mamá]Tus amigos han marchado hace un rato y no querían despertarte.,3,\dxn[Mamá]Teman Anda pergi beberapa waktu lalu dan tidak ingin membangunkan Anda.,machine_draft
map,32,,32,EV032,1,23,101,show_text,"\dxn[Mamá]Me han dicho que te esperan en una \c[2]Guarida\c[0] de Ciudad Lugano, en la \c[2]Sala de Reuniones\c[0].",3,"\dxn[Mamá]Mereka memberi tahu saya bahwa mereka menunggu Anda di \c[2]Lair\c[0] di Kota Lugano, di \c[2]Ruang Rapat\c[0].",machine_draft
map,32,,32,EV032,1,26,101,show_text,\dxn[Mamá]Supongo que te irás sin siquiera desayunar.,3,\dxn[Mamá]Saya kira Anda akan pergi bahkan tanpa sarapan.,machine_draft
map,32,,32,EV032,1,28,101,show_text,\dxn[Mamá]Espero que vengas a vernos a tu padre y a mí de vez en cuando.,3,\dxn[Mamá]Saya harap Anda datang menemui ayah Anda dan saya dari waktu ke waktu.,machine_draft
map,32,,32,EV032,1,31,101,show_text,\dxn[Mamá]¡Ten mucho cuidado y suerte con el resto de tu viaje!,3,\dxn[Mamá]Berhati-hatilah dan semoga sukses dengan sisa perjalanan Anda!,machine_draft
map,32,,32,EV032,1,48,355,script,pbCameraReset,3,,skip_script
map,32,,32,EV032,1,51,101,show_text,\dxn[\PN]Puede que todos estén reunidos en Ciudad Lugano otra vez.,3,\dxn[\PN]Mungkin semua orang berkumpul di Kota Lugano lagi.,machine_draft
map,32,,32,EV032,1,55,101,show_text,\dxn[\PN]¡Vayamos de nuevo a la Guarida!,3,\dxn[\PN]Ayo ke Lair lagi!,machine_draft
map,32,,32,EV032,1,60,101,show_text,\dxn[\PN]Puede que todos estén reunidos en Ciudad Lugano otra vez.,3,\dxn[\PN]Mungkin semua orang berkumpul di Kota Lugano lagi.,machine_draft
map,32,,32,EV032,1,64,101,show_text,\dxn[\PN]¡Vayamos de nuevo a la Guarida!,3,\dxn[\PN]Ayo ke Lair lagi!,machine_draft
map,32,,70,EV070,1,0,108,comment,noshadow,3,,skip_comment
map,32,,51,EV051,1,0,101,show_text,<ac>Dirección Este: Ruta 1</ac>,3,<ac>Arah Timur: Rute 1</ac>,machine_draft
map,32,,4,EV004,1,1,101,show_text,¡PIKACHU!,3,PIKACHU!,machine_draft
map,32,,80,PELIPPER,1,0,108,comment,noshadow,3,,skip_comment
map,32,,23,,1,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")",3,,skip_script
map,32,,61,EV061,1,0,108,comment,noshadow,3,,skip_comment
map,32,,14,EV014,2,4,355,script,"pbRemoveDependency2(""FollowerPkmn"")",3,,skip_script
map,32,,33,EV033,1,0,108,comment,noshadow,3,,skip_comment
map,32,,43,Evento Eda,1,15,101,show_text,"\dxn[Eda]¡Ey, \PN! ¿Qué tal, ya tienes a tu Pokémon?",3,"\dxn[Eda]Hai, \PN! Bagaimana kabarmu, apakah kamu sudah memiliki Pokemonmu?",machine_draft
map,32,,43,Evento Eda,1,28,101,show_text,\dxn[Eda]¿Cómo? ¿Un huevo?,3,\dxn[Eda]Bagaimana caranya? Telur?,machine_draft
map,32,,43,Evento Eda,1,32,101,show_text,"\dxn[Eda]Ya veo... En fin, nos vemos en la playa, haremos una pequeña despedida junto a Darek. Te esperamos allá.",3,"\dxn[Eda]Begitu... Pokoknya sampai jumpa di pantai, kita ngobrol sebentar dengan Darek. Kami menunggumu di sana.",machine_draft
map,32,,81,PELIPPER,1,0,108,comment,noshadow,3,,skip_comment
map,32,,24,EV024,1,0,101,show_text,<ac>Escuela Pokémon</ac>,3,<ac>Sekolah Pokemon</ac>,machine_draft
map,32,,62,EV062,1,0,108,comment,noshadow,3,,skip_comment
map,32,,5,EV005,1,0,101,show_text,<ac>Casa de Álama</ac>,3,<ac>Rumah de Álama</ac>,machine_draft
map,32,,15,EV015,1,6,101,show_text,"Se está haciendo una investigación en la Ruta 1, no",3,"Investigasi sedang dilakukan di Rute 1, no",machine_draft
map,32,,15,EV015,1,7,401,show_text_cont,se puede pasar todavía.,3,itu masih bisa terjadi.,machine_draft
map,32,,34,EV034,1,0,101,show_text,Tengo entendido que la profesora del colegio vive en,3,Saya mengerti bahwa guru sekolah tinggal di sana,machine_draft
map,32,,34,EV034,1,1,401,show_text_cont,"la casa de abajo, he visto casos de profesores",3,"rumah di bawah, saya telah melihat kasus guru",machine_draft
map,32,,34,EV034,1,2,401,show_text_cont,viviendo en su propio laboratorio. ¿Te parece normal?,3,tinggal di laboratoriumnya sendiri. Apakah itu tampak normal bagi Anda?,machine_draft
map,32,,34,EV034,1,3,102,choices,Si,3,Ya,machine_draft
map,32,,34,EV034,1,3,102,choices,No,3,Tidak,machine_draft
map,32,,34,EV034,1,4,402,choice_branch,Si,3,Ya,machine_draft
map,32,,34,EV034,1,7,101,show_text,Pues mira que eres rarito.,3,Lihat betapa anehnya dirimu.,machine_draft
map,32,,34,EV034,1,9,402,choice_branch,No,3,Tidak,machine_draft
map,32,,34,EV034,1,10,101,show_text,Menos mal que estamos de acuerdo.,3,Untungnya kami setuju.,machine_draft
map,32,,72,EV072,1,0,108,comment,noshadow,3,,skip_comment
map,32,,25,EV025,1,0,108,comment,noshadow,3,,skip_comment
map,32,,63,EV063,1,0,108,comment,noshadow,3,,skip_comment
map,32,,6,escolta,1,0,101,show_text,"Se está haciendo una investigación en la Ruta 1, no",3,"Investigasi sedang dilakukan di Rute 1, no",machine_draft
map,32,,6,escolta,1,1,401,show_text_cont,se puede pasar todavía.,3,itu masih bisa terjadi.,machine_draft
map,32,,82,PELIPPER2,1,0,108,comment,noshadow,3,,skip_comment
map,32,,16,EV016,1,6,101,show_text,"Se está haciendo una investigación en la Ruta 1, no",3,"Investigasi sedang dilakukan di Rute 1, no",machine_draft
map,32,,16,EV016,1,7,401,show_text_cont,se puede pasar todavía.,3,itu masih bisa terjadi.,machine_draft
map,32,,73,EV073,1,0,108,comment,noshadow,3,,skip_comment
map,32,,54,EV054,1,0,108,comment,noshadow,3,,skip_comment
map,32,,35,EV035,1,0,101,show_text,"No, no soy el típico que te habla de tecnología, de",3,"Tidak, saya bukan tipikal orang yang berbicara kepada Anda tentang teknologi",machine_draft
map,32,,35,EV035,1,1,401,show_text_cont,hecho me dedico a la dietética.,3,"Faktanya, saya mengabdikan diri pada dietetika.",machine_draft
map,32,,83,PELIPPER2,1,0,108,comment,noshadow,3,,skip_comment
map,32,,26,EV026,1,0,101,show_text,<ac>Laboratorio</ac>,3,<ac>Laboratorium</ac>,machine_draft
map,32,,64,EV064,1,0,108,comment,noshadow,3,,skip_comment
map,32,,7,EV007,1,0,101,show_text,Este pueblo es pequeño pero acogedor. Sin embargo,3,Kota ini kecil tapi nyaman. Namun,machine_draft
map,32,,7,EV007,1,1,401,show_text_cont,nosotros tenemos la casita en la playa.,3,Kami memiliki rumah di pantai.,machine_draft
map,32,,7,EV007,1,2,108,comment,$Trainer.party[1] = $game_variables[999],3,,skip_comment
map,32,,55,EV055,1,0,108,comment,noshadow,3,,skip_comment
map,32,,74,EV074,1,0,108,comment,noshadow,3,,skip_comment
map,32,,36,EV036,1,13,101,show_text,Está cerrado con llave.,3,Itu terkunci.,machine_draft
map,32,,36,EV036,2,3,355,script,"pbRemoveDependency2(""FollowerPkmn"")",3,,skip_script
map,32,,17,EV017,1,7,101,show_text,"Se está haciendo una investigación en la Ruta 1, no",3,"Investigasi sedang dilakukan di Rute 1, no",machine_draft
map,32,,17,EV017,1,8,401,show_text_cont,se puede pasar todavía.,3,itu masih bisa terjadi.,machine_draft
map,32,,84,PELIPPER2,1,0,108,comment,noshadow,3,,skip_comment
map,32,,8,EV008,1,0,101,show_text,<ac>Laboratorio</ac>,3,<ac>Laboratorium</ac>,machine_draft
map,32,,65,EV065,1,0,108,comment,noshadow,3,,skip_comment
map,32,,27,EV027,1,0,108,comment,noshadow,3,,skip_comment
map,32,,37,EV037,1,0,101,show_text,La puerta está cerrada con llave.,3,Pintunya terkunci.,machine_draft
map,32,,37,EV037,4,4,355,script,"pbRemoveDependency2(""FollowerPkmn"")",3,,skip_script
map,32,,56,EV056,1,0,108,comment,noshadow,3,,skip_comment
map,42,,49,EV049,1,0,355,script,pbSetPokemonCenter,2,,skip_script
map,42,,38,EV038,1,0,101,show_text,"Hay novelas ligeras, a tu madre le gustan bastante.",2,"Ada novel ringan, ibumu sangat menyukainya.",machine_draft
map,42,,27,EV027,1,0,101,show_text,Hay muchos mangas distintos.,2,Ada banyak manga yang berbeda.,machine_draft
map,42,,44,EV044,1,0,101,show_text,Tocas una canción:,2,Anda memutar lagu:,machine_draft
map,42,,33,EV033,1,0,101,show_text,Aquí hay libros de conocimiento de Pokémon.,2,Berikut adalah buku pengetahuan Pokémon.,machine_draft
map,42,,22,EV022,1,0,101,show_text,Es un muñeco de Eevee.,2,Itu boneka Eevee.,machine_draft
map,42,,11,Smeargle,2,0,355,script,Pokemon.play_cry(:CHANSEY),2,,skip_script
map,42,,39,EV039,1,0,101,show_text,"Hay novelas ligeras, a tu madre le gustan bastante.",2,"Ada novel ringan, ibumu sangat menyukainya.",machine_draft
map,42,,28,EV028,1,0,101,show_text,Hay muchos mangas distintos.,2,Ada banyak manga yang berbeda.,machine_draft
map,42,,50,Tele,1,0,108,comment,noshadow,2,,skip_comment
map,42,,45,EV045,1,1,101,show_text,Se ve una foto de cuando eras más pequeño.,2,Anda melihat foto ketika Anda masih muda.,machine_draft
map,42,,45,EV045,1,4,101,show_text,Se ve una foto de cuando eras más pequeña.,2,Anda melihat foto ketika Anda masih muda.,machine_draft
map,42,,34,EV034,1,0,101,show_text,"Hay novelas ligeras, a tu madre le gustan bastante.",2,"Ada novel ringan, ibumu sangat menyukainya.",machine_draft
map,42,,23,EV023,1,0,101,show_text,Es un muñeco de Poliwag.,2,Itu boneka Poliwag.,machine_draft
map,42,,1,Padre,5,0,101,show_text,"\dxn[Papá]Sé que eres fuerte, \PN, estoy seguro de que encontrarás a Lucario y volveréis a viajar juntos.",2,"\dxn[Papá]Saya tahu Anda kuat, \PN, saya yakin Anda akan menemukan Lucario dan bepergian bersama lagi.",machine_draft
map,42,,1,Padre,5,2,101,show_text,\dxn[Papá]Mucho ánimo.,2,\dxn[Papá]Semoga berhasil.,machine_draft
map,42,,12,EV012,2,0,108,comment,noshadow,2,,skip_comment
map,42,,12,EV012,2,1,355,script,$Trainer.has_running_shoes = true,2,,skip_script
map,42,,12,EV012,2,3,101,show_text,¡Te has puesto las \c[2]deportivas\c[0]!,2,Anda telah memakai \c[2]sports\c[0]!,machine_draft
map,42,,40,EV040,1,0,101,show_text,"Queda media pizza en la nevera, pero no te la vas a comer así fría.",2,"Masih ada setengah pizza tersisa di lemari es, tapi Anda tidak akan memakannya dalam keadaan dingin seperti itu.",machine_draft
map,42,,29,EV029,1,0,101,show_text,Hay muchos mangas distintos.,2,Ada banyak manga yang berbeda.,machine_draft
map,42,,7,EV007,1,0,101,show_text,"Lo de que no te hayas puesto las zapatillas antes de bajar, me tiene bailando danza aleteo.",2,Fakta bahwa kamu tidak memakai sepatu kets sebelum turun membuatku menari flutter dance.,machine_draft
map,42,,51,EV051,1,0,108,comment,noshadow,2,,skip_comment
map,42,,18,EV018,1,6,355,script,"pbAddDependency2(001, ""FollowerPkmn"", FollowingPkmn::FOLLOWER_COMMON_EVENT)",2,,skip_script
map,42,,46,EV046,1,0,108,comment,noshadow,2,,skip_comment
map,42,,13,EV013,1,59,101,show_text,"\dxn[Mamá]Por fin llegas a casa, cariño. ¿Dónde te metiste?",2,"\dxn[Mamá]Akhirnya kamu sampai di rumah, sayang. Kemana kamu pergi?",machine_draft
map,42,,13,EV013,1,64,101,show_text,"\dxn[Mamá]Ya veo, así que al final has conseguido un Pokémon.",2,"\dxn[Mamá]Begitu, jadi Anda akhirnya mendapatkan Pokémon.",machine_draft
map,42,,13,EV013,1,66,101,show_text,\dxn[Mamá]De todas formas... ¿Dónde están tus notas?,2,\dxn[Mamá]Omong-omong... Dimana catatanmu?,machine_draft
map,42,,13,EV013,1,82,102,choices,I uh... I lost them,2,Aku uh... aku kehilangan mereka,machine_draft
map,42,,13,EV013,1,82,102,choices,A Psyduck ate them,2,Seorang Psyduck memakannya,machine_draft
map,42,,13,EV013,1,83,402,choice_branch,I uh... I lost them,2,Aku uh... aku kehilangan mereka,machine_draft
map,42,,13,EV013,1,93,101,show_text,\dxn[Mamá]¿Pero dónde tienes la cabeza?,2,\dxn[Mamá]Tapi di mana kepalamu?,machine_draft
map,42,,13,EV013,1,95,402,choice_branch,A Psyduck ate them,2,Seorang Psyduck memakannya,machine_draft
map,42,,13,EV013,1,105,101,show_text,\dxn[Mamá]¿De verdad crees que me voy a creer eso?,2,\dxn[Mamá]Apakah menurut Anda saya akan mempercayai hal itu?,machine_draft
map,42,,13,EV013,1,109,101,show_text,\dxn[Mamá]En fin... ¿Ya sabes qué es lo que quieres estudiar?,2,\dxn[Mamá]Omong-omong... Apakah kamu sudah tahu apa yang ingin kamu pelajari?,machine_draft
map,42,,13,EV013,1,119,101,show_text,\dxn[\PN]Quiero...,2,\dxn[\PN]Saya ingin...,machine_draft
map,42,,13,EV013,1,120,102,choices,Ser Maestro Pokémon,2,Menjadi Master Pokémon,machine_draft
map,42,,13,EV013,1,120,102,choices,Viajar por el mundo,2,Jelajahi dunia,machine_draft
map,42,,13,EV013,1,121,402,choice_branch,Ser Maestro Pokémon,2,Menjadi Master Pokémon,machine_draft
map,42,,13,EV013,1,125,101,show_text,\dxn[Mamá]¿Pero qué estás diciendo? ¿Es una broma?,2,\dxn[Mamá]Tapi apa yang kamu katakan? Itu hanya lelucon?,machine_draft
map,42,,13,EV013,1,128,402,choice_branch,Viajar por el mundo,2,Jelajahi dunia,machine_draft
map,42,,13,EV013,1,132,101,show_text,\dxn[Mamá]¿Ah si? ¿Y de qué quieres vivir?,2,\dxn[Mamá]Oh ya? Dan kamu ingin hidup dengan apa?,machine_draft
map,42,,13,EV013,1,144,101,show_text,"\dxn[Papá]Espera un segundo, cariño, déjame preguntarle una cosa.",2,"\dxn[Papá]Tunggu sebentar sayang, izinkan saya menanyakan sesuatu.",machine_draft
map,42,,13,EV013,1,159,101,show_text,\dxn[Papá]Imagino que habrás tenido un combate Pokémon para decir tal cosa. ¿Qué has sentido combatiendo?,2,\dxn[Papá]Saya membayangkan Anda pasti pernah bertarung dengan Pokémon untuk mengatakan hal seperti itu. Pertarungan apa yang kamu rasakan?,machine_draft
map,42,,13,EV013,1,168,102,choices,It was amazing.,2,Sungguh menakjubkan.,machine_draft
map,42,,13,EV013,1,168,102,choices,It made me very happy.,2,Itu membuatku sangat bahagia.,machine_draft
map,42,,13,EV013,1,169,402,choice_branch,It was amazing.,2,Sungguh menakjubkan.,machine_draft
map,42,,13,EV013,1,181,101,show_text,"\sh\dxn[Papá]¡Me alegra escuchar eso, \PN!",2,"\sh\dxn[Papá]Saya senang mendengarnya, \PN!",machine_draft
map,42,,13,EV013,1,183,402,choice_branch,It made me very happy.,2,Itu membuatku sangat bahagia.,machine_draft
map,42,,13,EV013,1,195,101,show_text,\sh\dxn[Papá]¡Me alegra saber que por fin hay algo que te hace feliz!,2,\sh\dxn[Papá]Saya senang mengetahui bahwa akhirnya ada sesuatu yang membuat Anda bahagia!,machine_draft
map,42,,13,EV013,1,206,101,show_text,\dxn[Mamá]¿Pero qué más dará? Esa no es la manera de ver las cosas.,2,\dxn[Mamá]Tetapi apa bedanya? Itu bukan cara memandang sesuatu.,machine_draft
map,42,,13,EV013,1,208,101,show_text,\dxn[Mamá]¡Ni siquiera tu padre cuando viajó por el mundo consiguió...!,2,\dxn[Mamá]Bahkan ayahmu ketika dia berkeliling dunia tidak mendapatkan...!,machine_draft
map,42,,13,EV013,1,233,101,show_text,\sh\dxn[Papá]¡MARTA!,2,\sh\dxn[Papá]MARTA!,machine_draft
map,42,,13,EV013,1,247,101,show_text,\dxn[Papá]...,2,\dxn[Papá]...,machine_draft
map,42,,13,EV013,1,249,101,show_text,"\dxn[Papá]Es cierto, yo salí de viaje cuando era joven porque quería ser un Maestro Pokémon. Ese fue mi sueño desde bien pequeño...",2,"\dxn[Papá]Memang benar, saya melakukan perjalanan ketika saya masih muda karena saya ingin menjadi Pokémon Master. Itu adalah cita-citaku sejak kecil...",machine_draft
map,42,,13,EV013,1,257,101,show_text,"\dxn[Papá]No todos somos capaces de cumplir nuestros sueños, y al final me tuve que conformar con trabajar como pintor en la obra.",2,"\dxn[Papá]Tidak semua dari kami mampu mewujudkan impian kami, dan pada akhirnya saya harus puas bekerja sebagai pelukis di lokasi konstruksi.",machine_draft
map,42,,13,EV013,1,259,101,show_text,"\dxn[Papá]Yo perdí mi oportunidad, pero tú todavía tienes la tuya, y si de verdad sientes que es lo que quieres... No me puedo negar.",2,"\dxn[Papá]Aku kehilangan kesempatanku, tapi kamu masih punya kesempatanmu, dan jika kamu benar-benar merasa itu yang kamu inginkan... Aku tidak bisa menolak.",machine_draft
map,42,,13,EV013,1,261,101,show_text,"\dxn[Papá]Pero también quiero que estés bien, te quiero y me preocupa tu seguridad y tu futuro, así que si quieres cumplir tu sueño...",2,"\dxn[Papá]Tapi aku juga ingin kamu baik-baik saja, aku mencintaimu dan aku khawatir tentang keselamatan dan masa depanmu, jadi jika kamu ingin mewujudkan impianmu...",machine_draft
map,42,,13,EV013,1,263,101,show_text,"\dxn[Papá]¡Quiero comprobar con un combate Pokémon, que puedes viajar por la región de Akebia!",2,"\dxn[Papá]Saya ingin menguji dengan pertarungan Pokémon, bahwa Anda dapat melakukan perjalanan melalui wilayah Akebia!",machine_draft
map,42,,13,EV013,1,274,101,show_text,"\sh\dxn[Papá]¡Prepárate, este viejo no se anda con chiquitas!",2,"\sh\dxn[Papá]Bersiaplah, orang tua ini tidak main-main!",machine_draft
map,42,,13,EV013,1,275,355,script,"setBattleRule(""canLose"")",2,,skip_script
map,42,,13,EV013,1,287,101,show_text,"\dxn[Papá]¡Eres mejor de lo que imaginaba, sin duda has sacado las fuerzas de tu padre!",2,"\dxn[Papá]Kamu lebih baik dari yang saya bayangkan, kamu pasti telah memanfaatkan kekuatan ayahmu!",machine_draft
map,42,,13,EV013,1,291,101,show_text,"\dxn[Papá]No ha estado mal, mejor de lo que esperaba sinceramente.",2,"\dxn[Papá]Tidak buruk, sejujurnya lebih baik dari perkiraan saya.",machine_draft
map,42,,13,EV013,1,302,101,show_text,\dxn[Mamá]Ciertamente se parece a ti cuando eras joven.,2,\dxn[Mamá]Dia pasti mirip dengan Anda ketika Anda masih muda.,machine_draft
map,42,,13,EV013,1,304,101,show_text,\dxn[Mamá]Justo del hombre del que me enamoré.,2,\dxn[Mamá]Hanya pria yang membuatku jatuh cinta.,machine_draft
map,42,,13,EV013,1,308,101,show_text,"\dxn[Papá]¡Soy exactamente igual que en aquel entonces, soy una bestia!",2,"\dxn[Papá]Saya sama persis seperti dulu, saya adalah binatang buas!",machine_draft
map,42,,13,EV013,1,310,101,show_text,"\dxn[Mamá]Bueno, tampoco te pases.",2,"\dxn[Mamá]Yah, jangan berlebihan juga.",machine_draft
map,42,,13,EV013,1,323,355,script,"pbZoomMap(2,0.1,zoom=""in"")",2,,skip_script
map,42,,13,EV013,1,325,101,show_text,\ts[1]Supongo... \wt[10]que ha llegado el momento de que herede esto...,2,\ts[1]Saya kira... \wt[10]telah tiba waktunya bagi saya untuk mewarisi ini...,machine_draft
map,42,,13,EV013,1,326,108,comment,// Animación del lazo,2,,skip_comment
map,42,,13,EV013,1,339,355,script,"pbZoomMap(1,0.1,zoom=""out"")",2,,skip_script
map,42,,13,EV013,1,342,101,show_text,"\dxn[Papá]Antes de nada, me gustaría darte esto.",2,"\dxn[Papá]Pertama-tama, saya ingin memberikan ini kepada Anda.",machine_draft
map,42,,13,EV013,1,351,101,show_text,\dxn[Papá]Es la vieja bandana que me regaló mi padre y con la que yo viajaba cuando era joven.,2,\dxn[Papá]Ini adalah bandana tua yang diberikan ayah saya dan saya gunakan untuk bepergian ketika saya masih muda.,machine_draft
map,42,,13,EV013,1,353,101,show_text,\dxn[Papá]Ahora me gustaría que la llevaras tú y se la pusieras a tu Pokémon.,2,\dxn[Papá]Sekarang saya ingin Anda mengambilnya dan menaruhnya di Pokémon Anda.,machine_draft
map,42,,13,EV013,1,356,355,script,pbReceiveItem(:LAZO),2,,skip_script
map,42,,13,EV013,1,366,101,show_text,\dxn[Papá]También me gustaría darte esta última cosa para tu viaje.,2,\dxn[Papá]Saya juga ingin memberikan barang terakhir ini untuk perjalanan Anda.,machine_draft
map,42,,13,EV013,1,367,355,script,pbReceiveItem(:EXPALL),2,,skip_script
map,42,,13,EV013,1,369,101,show_text,\dxn[Papá]Se llama \c[2]Repartir Experiencia\c[0]. Supongo que en la escuela ya habéis estudiado para qué sirve.,2,\dxn[Papá]Namanya \c[2]Bagikan Pengalaman\c[0]. Saya kira di sekolah Anda sudah mempelajari kegunaannya.,machine_draft
